No,created_at,id_str,username,Teks Tweet,Label,Label Ahli (Validasi),Catatan / Komentar,Unnamed: 8,Tweet_CaseFolded,Tweet_Cleaned,Tweet_Tokenized,Tweet_Normalized,Tweet_Final,label_encoded,Detail_Nilai_Token,Token_Sequence_Padding
11,2025-03-08 15:52:21,1.8983e+18,Pororo_Friends,"Dampak efisiensi anggaran pendidikan sudah dimulai kawan:
-Pengangkatan CPNS mundur ke 01 Oktober 2025
-Pengangkatan PPPK mundur 01 Maret 2026
-Peserta PPG guru tertentu 800k di selesaikan 2 tahun yaitu 2025 &amp; 2026 (harusnya kuota tsb selesai 2025).",negatif,,,,"dampak efisiensi anggaran pendidikan sudah dimulai kawan:
-pengangkatan cpns mundur ke 01 oktober 2025
-pengangkatan pppk mundur 01 maret 2026
-peserta ppg guru tertentu 800k di selesaikan 2 tahun yaitu 2025 &amp; 2026 (harusnya kuota tsb selesai 2025).",dampak efisiensi anggaran pendidikan sudah dimulai kawan pengangkatan cpns mundur ke oktober pengangkatan pppk mundur maret peserta ppg guru tertentu k di selesaikan tahun yaitu amp harusnya kuota tsb selesai,"['dampak', 'efisiensi', 'anggaran', 'pendidikan', 'sudah', 'dimulai', 'kawan', 'pengangkatan', 'cpns', 'mundur', 'ke', 'oktober', 'pengangkatan', 'pppk', 'mundur', 'maret', 'peserta', 'ppg', 'guru', 'tertentu', 'k', 'di', 'selesaikan', 'tahun', 'yaitu', 'amp', 'harusnya', 'kuota', 'tsb', 'selesai']","['dampak', 'efisiensi', 'anggaran', 'pendidikan', 'sudah', 'dimulai', 'kawan', 'pengangkatan', 'cpns', 'mundur', 'ke', 'oktober', 'pengangkatan', 'pppk', 'mundur', 'maret', 'peserta', 'ppg', 'guru', 'tertentu', 'ke', 'di', 'selesaikan', 'tahun', 'yaitu', 'amp', 'harusnya', 'kuota', 'tersebut', 'selesai']",dampak efisiensi anggaran pendidikan sudah dimulai kawan pengangkatan cpns mundur ke oktober pengangkatan pppk mundur maret peserta ppg guru tertentu ke di selesaikan tahun yaitu amp harusnya kuota tersebut selesai,0,"dampak: 94, efisiensi: 4, anggaran: 2, pendidikan: 3, sudah: 18, dimulai: 848, kawan: 2026, pengangkatan: 629, cpns: 630, mundur: 727, ke: 30, oktober: 1366, pengangkatan: 629, pppk: 631, mundur: 727, maret: 386, peserta: 1367, ppg: 632, guru: 29, tertentu: 849, ke: 30, di: 9, selesaikan: 1368, tahun: 89, yaitu: 1041, amp: 91, harusnya: 414, kuota: 850, tersebut: 469, selesai: 1042","[  94    4    2    3   18  848 2026  629  630  727   30 1366  629  631
  727  386 1367  632   29  849   30    9 1368   89 1041   91  414  850
  469 1042    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]"
12,2025-02-13 07:02:54,1.88983e+18,seirentles,gila sedih bgt bgt bgt baca efisiensi anggaran pendidikan njir,negatif,,,,gila sedih bgt bgt bgt baca efisiensi anggaran pendidikan njir,gila sedih bgt bgt bgt baca efisiensi anggaran pendidikan njir,"['gila', 'sedih', 'bgt', 'bgt', 'bgt', 'baca', 'efisiensi', 'anggaran', 'pendidikan', 'njir']","['gila', 'sedih', 'banget', 'banget', 'banget', 'baca', 'efisiensi', 'anggaran', 'pendidikan', 'anjir']",gila sedih banget banget banget baca efisiensi anggaran pendidikan anjir,0,"gila: 363, sedih: 633, banget: 45, banget: 45, banget: 45, baca: 214, efisiensi: 4, anggaran: 2, pendidikan: 3, anjir: 387","[363 633  45  45  45 214   4   2   3 387   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]"
13,2025-02-22 16:13:45,1.89323e+18,kipyiksamgong,"Sangat setuju dengan langkah efisiensi ini. Kualitas pendidikan tidak harus mahal, yang penting tepat guna dan bebas korupsi.",positif,,,,"sangat setuju dengan langkah efisiensi ini. kualitas pendidikan tidak harus mahal, yang penting tepat guna dan bebas korupsi.",sangat setuju dengan langkah efisiensi ini kualitas pendidikan tidak harus mahal yang penting tepat guna dan bebas korupsi,"['sangat', 'setuju', 'dengan', 'langkah', 'efisiensi', 'ini', 'kualitas', 'pendidikan', 'tidak', 'harus', 'mahal', 'yang', 'penting', 'tepat', 'guna', 'dan', 'bebas', 'korupsi']","['sangat', 'setuju', 'dengan', 'langkah', 'efisiensi', 'ini', 'kualitas', 'pendidikan', 'tidak', 'harus', 'mahal', 'yang', 'penting', 'tepat', 'guna', 'dan', 'bebas', 'korupsi']",sangat setuju dengan langkah efisiensi ini kualitas pendidikan tidak harus mahal yang penting tepat guna dan bebas korupsi,2,"sangat: 48, setuju: 185, dengan: 26, langkah: 85, efisiensi: 4, ini: 7, kualitas: 73, pendidikan: 3, tidak: 6, harus: 68, mahal: 179, yang: 5, penting: 107, tepat: 57, guna: 215, dan: 8, bebas: 220, korupsi: 142","[ 48 185  26  85   4   7  73   3   6  68 179   5 107  57 215   8 220 142
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]"
14,2025-03-06 14:20:59,1.89755e+18,riooo0_,"@villain__n @frisaice @i_am_semesta @zer0man1407 @caturnonk @AgusMagelangan bnyk njirrrrr, kampus gw vokasi itu lbh bnyk 
praktek drpd daring, ini gegara efisiensi demi ngasih makan ade2 n koruptor malah jd daring smua slama puasa, blm lg banyak program2 pendidikan yg dihapuskan, pendanaan PNBP &amp; BOPTN dipangkas 50%, efisiensi anggaran smpe 30m sendiri",negatif,,,,"@villain__n @frisaice @i_am_semesta @zer0man1407 @caturnonk @agusmagelangan bnyk njirrrrr, kampus gw vokasi itu lbh bnyk 
praktek drpd daring, ini gegara efisiensi demi ngasih makan ade2 n koruptor malah jd daring smua slama puasa, blm lg banyak program2 pendidikan yg dihapuskan, pendanaan pnbp &amp; boptn dipangkas 50%, efisiensi anggaran smpe 30m sendiri",bnyk njirrrrr kampus gw vokasi itu lbh bnyk praktek drpd daring ini gegara efisiensi demi ngasih makan ade n koruptor malah jd daring smua slama puasa blm lg banyak program pendidikan yg dihapuskan pendanaan pnbp amp boptn dipangkas efisiensi anggaran smpe m sendiri,"['bnyk', 'njirrrrr', 'kampus', 'gw', 'vokasi', 'itu', 'lbh', 'bnyk', 'praktek', 'drpd', 'daring', 'ini', 'gegara', 'efisiensi', 'demi', 'ngasih', 'makan', 'ade', 'n', 'koruptor', 'malah', 'jd', 'daring', 'smua', 'slama', 'puasa', 'blm', 'lg', 'banyak', 'program', 'pendidikan', 'yg', 'dihapuskan', 'pendanaan', 'pnbp', 'amp', 'boptn', 'dipangkas', 'efisiensi', 'anggaran', 'smpe', 'm', 'sendiri']","['banyak', 'njirrrrr', 'kampus', 'saya', 'vokasi', 'itu', 'lebih', 'banyak', 'praktek', 'daripada', 'daring', 'ini', 'gegara', 'efisiensi', 'demi', 'mengasih', 'makan', 'adek', 'n', 'koruptor', 'malah', 'jadi', 'daring', 'semua', 'selama', 'puasa', 'belum', 'lagi', 'banyak', 'program', 'pendidikan', 'yang', 'dihapuskan', 'pendanaan', 'pnbp', 'amp', 'boptn', 'dipangkas', 'efisiensi', 'anggaran', 'sampai', 'sama', 'sendiri']",banyak njirrrrr kampus saya vokasi itu lebih banyak praktek daripada daring ini gegara efisiensi demi mengasih makan adek n koruptor malah jadi daring semua selama puasa belum lagi banyak program pendidikan yang dihapuskan pendanaan pnbp amp boptn dipangkas efisiensi anggaran sampai sama sendiri,0,"banyak: 62, njirrrrr: 2027, kampus: 67, saya: 44, vokasi: 2028, itu: 17, lebih: 34, banyak: 62, praktek: 1369, daripada: 470, daring: 851, ini: 7, gegara: 558, efisiensi: 4, demi: 83, mengasih: 471, makan: 87, adek: 364, n: 634, koruptor: 365, malah: 82, jadi: 19, daring: 851, semua: 106, selama: 441, puasa: 2029, belum: 117, lagi: 50, banyak: 62, program: 47, pendidikan: 3, yang: 5, dihapuskan: 852, pendanaan: 1370, pnbp: 2030, amp: 91, boptn: 1043, dipangkas: 169, efisiensi: 4, anggaran: 2, sampai: 60, sama: 51, sendiri: 271","[  62 2027   67   44 2028   17   34   62 1369  470  851    7  558    4
   83  471   87  364  634  365   82   19  851  106  441 2029  117   50
   62   47    3    5  852 1370 2030   91 1043  169    4    2   60   51
  271    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]"
15,2025-03-28 11:40:46,1.90548e+18,rosemintteaaaa,"DAMN AKU BENCI GILA DENGAN EFISIENSI ANGGARAN YANG SANGAT AMAT TIDAK MENDUKUNG PROGRAM PENDIDIKAN BERJALAN DENGAN LANCAR

APA MAKSUT GADA ANGGARAN UNTUK LOMBA??????

pdhl taun lalu lancar jaya??

GILA HEBAT AKU?? https://t.co/dke59FBC0v",negatif,,,,"damn aku benci gila dengan efisiensi anggaran yang sangat amat tidak mendukung program pendidikan berjalan dengan lancar

apa maksut gada anggaran untuk lomba??????

pdhl taun lalu lancar jaya??

gila hebat aku?? https://t.co/dke59fbc0v",damn aku benci gila dengan efisiensi anggaran yang sangat amat tidak mendukung program pendidikan berjalan dengan lancar apa maksut gada anggaran untuk lomba pdhl taun lalu lancar jaya gila hebat aku,"['damn', 'aku', 'benci', 'gila', 'dengan', 'efisiensi', 'anggaran', 'yang', 'sangat', 'amat', 'tidak', 'mendukung', 'program', 'pendidikan', 'berjalan', 'dengan', 'lancar', 'apa', 'maksut', 'gada', 'anggaran', 'untuk', 'lomba', 'pdhl', 'taun', 'lalu', 'lancar', 'jaya', 'gila', 'hebat', 'aku']","['damn', 'aku', 'benci', 'gila', 'dengan', 'efisiensi', 'anggaran', 'yang', 'sangat', 'amat', 'tidak', 'mendukung', 'program', 'pendidikan', 'berjalan', 'dengan', 'lancar', 'apa', 'maksut', 'enggak ada', 'anggaran', 'untuk', 'lomba', 'padahal', 'tahun', 'lalu', 'lancar', 'jaya', 'gila', 'hebat', 'aku']",damn aku benci gila dengan efisiensi anggaran yang sangat amat tidak mendukung program pendidikan berjalan dengan lancar apa maksut enggak ada anggaran untuk lomba padahal tahun lalu lancar jaya gila hebat aku,0,"damn: 1371, aku: 63, benci: 853, gila: 363, dengan: 26, efisiensi: 4, anggaran: 2, yang: 5, sangat: 48, amat: 635, tidak: 6, mendukung: 132, program: 47, pendidikan: 3, berjalan: 388, dengan: 26, lancar: 854, apa: 66, maksut: 2031, enggak: 76, ada: 12, anggaran: 2, untuk: 10, lomba: 636, padahal: 128, tahun: 89, lalu: 257, lancar: 854, jaya: 2032, gila: 363, hebat: 1372, aku: 63","[1371   63  853  363   26    4    2    5   48  635    6  132   47    3
  388   26  854   66 2031   76   12    2   10  636  128   89  257  854
 2032  363 1372   63    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]"
16,2025-02-13 12:12:48,1.88991e+18,azzolapinnata,Optimis pendidikan Indonesia makin maju dengan kebijakan efisiensi ini. Anggaran yang dihemat bisa digunakan untuk kesejahteraan guru honorer.,positif,,,,optimis pendidikan indonesia makin maju dengan kebijakan efisiensi ini. anggaran yang dihemat bisa digunakan untuk kesejahteraan guru honorer.,optimis pendidikan indonesia makin maju dengan kebijakan efisiensi ini anggaran yang dihemat bisa digunakan untuk kesejahteraan guru honorer,"['optimis', 'pendidikan', 'indonesia', 'makin', 'maju', 'dengan', 'kebijakan', 'efisiensi', 'ini', 'anggaran', 'yang', 'dihemat', 'bisa', 'digunakan', 'untuk', 'kesejahteraan', 'guru', 'honorer']","['optimis', 'pendidikan', 'indonesia', 'makin', 'maju', 'dengan', 'kebijakan', 'efisiensi', 'ini', 'anggaran', 'yang', 'dihemat', 'bisa', 'digunakan', 'untuk', 'kesejahteraan', 'guru', 'honorer']",optimis pendidikan indonesia makin maju dengan kebijakan efisiensi ini anggaran yang dihemat bisa digunakan untuk kesejahteraan guru honorer,2,"optimis: 176, pendidikan: 3, indonesia: 16, makin: 70, maju: 59, dengan: 26, kebijakan: 23, efisiensi: 4, ini: 7, anggaran: 2, yang: 5, dihemat: 177, bisa: 21, digunakan: 141, untuk: 10, kesejahteraan: 116, guru: 29, honorer: 72","[176   3  16  70  59  26  23   4   7   2   5 177  21 141  10 116  29  72
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0]"
17,2025-02-13 22:51:09,1.89007e+18,dimmsoon17,"@jokoanwar Bersamaan dengan pemotongan anggaran pendidikan, dengan enaknya menteri Pertahanan melantik pejabat baru
#savekipkuliah 
#PendidikanNomorSatu",negatif,,,,"@jokoanwar bersamaan dengan pemotongan anggaran pendidikan, dengan enaknya menteri pertahanan melantik pejabat baru
#savekipkuliah 
#pendidikannomorsatu",bersamaan dengan pemotongan anggaran pendidikan dengan enaknya menteri pertahanan melantik pejabat baru,"['bersamaan', 'dengan', 'pemotongan', 'anggaran', 'pendidikan', 'dengan', 'enaknya', 'menteri', 'pertahanan', 'melantik', 'pejabat', 'baru']","['bersamaan', 'dengan', 'pemotongan', 'anggaran', 'pendidikan', 'dengan', 'enaknya', 'menteri', 'pertahanan', 'melantik', 'pejabat', 'baru']",bersamaan dengan pemotongan anggaran pendidikan dengan enaknya menteri pertahanan melantik pejabat baru,0,"bersamaan: 2033, dengan: 26, pemotongan: 20, anggaran: 2, pendidikan: 3, dengan: 26, enaknya: 2034, menteri: 170, pertahanan: 855, melantik: 2035, pejabat: 263, baru: 120","[2033   26   20    2    3   26 2034  170  855 2035  263  120    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]"
18,2025-03-17 14:19:35,1.90153e+18,taekookieberry,"@Gerindra Min jgn cuma tunjangan guru aja yg dipikirkan, student exchange ini knp kena efisiensi ?? Student exchange mati gara2 efisiensi ????",negatif,,,,"@gerindra min jgn cuma tunjangan guru aja yg dipikirkan, student exchange ini knp kena efisiensi ?? student exchange mati gara2 efisiensi ????",min jgn cuma tunjangan guru aja yg dipikirkan student exchange ini knp kena efisiensi student exchange mati gara efisiensi,"['min', 'jgn', 'cuma', 'tunjangan', 'guru', 'aja', 'yg', 'dipikirkan', 'student', 'exchange', 'ini', 'knp', 'kena', 'efisiensi', 'student', 'exchange', 'mati', 'gara', 'efisiensi']","['min', 'jangan', 'cuma', 'tunjangan', 'guru', 'saja', 'yang', 'dipikirkan', 'student', 'exchange', 'ini', 'kenapa', 'kena', 'efisiensi', 'student', 'exchange', 'mati', 'gara', 'efisiensi']",min jangan cuma tunjangan guru saja yang dipikirkan student exchange ini kenapa kena efisiensi student exchange mati gara efisiensi,0,"min: 728, jangan: 100, cuma: 144, tunjangan: 118, guru: 29, saja: 32, yang: 5, dipikirkan: 1373, student: 856, exchange: 1374, ini: 7, kenapa: 167, kena: 31, efisiensi: 4, student: 856, exchange: 1374, mati: 637, gara: 171, efisiensi: 4","[ 728  100  144  118   29   32    5 1373  856 1374    7  167   31    4
  856 1374  637  171    4    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]"
19,2025-03-07 19:33:19,1.89799e+18,es_kimoo,"SANGAT BERDAMPAK PAK
Ini kampus saya efisiensi besar besaran. Dana riset dipotong hampir setengahnya. Kesejahteraan pegawai diabaikan. Gila emang sistem ini",negatif,,,,"sangat berdampak pak
ini kampus saya efisiensi besar besaran. dana riset dipotong hampir setengahnya. kesejahteraan pegawai diabaikan. gila emang sistem ini",sangat berdampak pak ini kampus saya efisiensi besar besaran dana riset dipotong hampir setengahnya kesejahteraan pegawai diabaikan gila emang sistem ini,"['sangat', 'berdampak', 'pak', 'ini', 'kampus', 'saya', 'efisiensi', 'besar', 'besaran', 'dana', 'riset', 'dipotong', 'hampir', 'setengahnya', 'kesejahteraan', 'pegawai', 'diabaikan', 'gila', 'emang', 'sistem', 'ini']","['sangat', 'berdampak', 'pak', 'ini', 'kampus', 'saya', 'efisiensi', 'besar', 'besaran', 'dana', 'riset', 'dipotong', 'hampir', 'setengahnya', 'kesejahteraan', 'pegawai', 'diabaikan', 'gila', 'memang', 'sistem', 'ini']",sangat berdampak pak ini kampus saya efisiensi besar besaran dana riset dipotong hampir setengahnya kesejahteraan pegawai diabaikan gila memang sistem ini,0,"sangat: 48, berdampak: 216, pak: 188, ini: 7, kampus: 67, saya: 44, efisiensi: 4, besar: 331, besaran: 638, dana: 11, riset: 249, dipotong: 46, hampir: 442, setengahnya: 1044, kesejahteraan: 116, pegawai: 857, diabaikan: 2036, gila: 363, memang: 93, sistem: 858, ini: 7","[  48  216  188    7   67   44    4  331  638   11  249   46  442 1044
  116  857 2036  363   93  858    7    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]"
20,2025-02-13 10:31:32,1.88988e+18,Isaaa_jkt48,"@KevinNguyeeeen mau ngeredam ceritanya, tapi prnah mikir gasi? munculnya skema pemotongan anggaran pendidikan aja itu tuh udh ga bener. Mikir gasi ada orang kepikiran buat mangkas dana pendidikan di negara berkembang yg SDM nya aja kurang dan orang itu duduk di pemerintahan sekarang",negatif,,,,"@kevinnguyeeeen mau ngeredam ceritanya, tapi prnah mikir gasi? munculnya skema pemotongan anggaran pendidikan aja itu tuh udh ga bener. mikir gasi ada orang kepikiran buat mangkas dana pendidikan di negara berkembang yg sdm nya aja kurang dan orang itu duduk di pemerintahan sekarang",mau ngeredam ceritanya tapi prnah mikir gasi munculnya skema pemotongan anggaran pendidikan aja itu tuh udh ga bener mikir gasi ada orang kepikiran buat mangkas dana pendidikan di negara berkembang yg sdm nya aja kurang dan orang itu duduk di pemerintahan sekarang,"['mau', 'ngeredam', 'ceritanya', 'tapi', 'prnah', 'mikir', 'gasi', 'munculnya', 'skema', 'pemotongan', 'anggaran', 'pendidikan', 'aja', 'itu', 'tuh', 'udh', 'ga', 'bener', 'mikir', 'gasi', 'ada', 'orang', 'kepikiran', 'buat', 'mangkas', 'dana', 'pendidikan', 'di', 'negara', 'berkembang', 'yg', 'sdm', 'nya', 'aja', 'kurang', 'dan', 'orang', 'itu', 'duduk', 'di', 'pemerintahan', 'sekarang']","['mau', 'ngeredam', 'ceritanya', 'tapi', 'pernah', 'mikir', 'gasi', 'munculnya', 'skema', 'pemotongan', 'anggaran', 'pendidikan', 'saja', 'itu', 'tuh', 'sudah', 'tidak', 'benar', 'mikir', 'gasi', 'ada', 'orang', 'kepikiran', 'buat', 'mangkas', 'dana', 'pendidikan', 'di', 'negara', 'berkembang', 'yang', 'sdm', 'nya', 'saja', 'kurang', 'dan', 'orang', 'itu', 'duduk', 'di', 'pemerintahan', 'sekarang']",mau ngeredam ceritanya tapi pernah mikir gasi munculnya skema pemotongan anggaran pendidikan saja itu tuh sudah tidak benar mikir gasi ada orang kepikiran buat mangkas dana pendidikan di negara berkembang yang sdm nya saja kurang dan orang itu duduk di pemerintahan sekarang,0,"mau: 54, ngeredam: 2037, ceritanya: 1375, tapi: 22, pernah: 366, mikir: 367, gasi: 1376, munculnya: 1377, skema: 859, pemotongan: 20, anggaran: 2, pendidikan: 3, saja: 32, itu: 17, tuh: 96, sudah: 18, tidak: 6, benar: 39, mikir: 367, gasi: 1376, ada: 12, orang: 56, kepikiran: 559, buat: 40, mangkas: 860, dana: 11, pendidikan: 3, di: 9, negara: 77, berkembang: 1378, yang: 5, sdm: 221, nya: 74, saja: 32, kurang: 207, dan: 8, orang: 56, itu: 17, duduk: 729, di: 9, pemerintahan: 555, sekarang: 79","[  54 2037 1375   22  366  367 1376 1377  859   20    2    3   32   17
   96   18    6   39  367 1376   12   56  559   40  860   11    3    9
   77 1378    5  221   74   32  207    8   56   17  729    9  555   79
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]"
21,2025-03-25 06:22:59,1.90431e+18,woxyou,"@varianindomie @tanyarlfes kak efisiensi dana pendidikan beneran sengaruh itu di dunia perkuliahan, untuk praktikum banyak yang dibatasin dan gaji asprak yang tadinya 25k jadi 15k. dan ngeliat ini ternyata sebanyak itu ya masalahnya",negatif,,,,"@varianindomie @tanyarlfes kak efisiensi dana pendidikan beneran sengaruh itu di dunia perkuliahan, untuk praktikum banyak yang dibatasin dan gaji asprak yang tadinya 25k jadi 15k. dan ngeliat ini ternyata sebanyak itu ya masalahnya",kak efisiensi dana pendidikan beneran sengaruh itu di dunia perkuliahan untuk praktikum banyak yang dibatasin dan gaji asprak yang tadinya k jadi k dan ngeliat ini ternyata sebanyak itu ya masalahnya,"['kak', 'efisiensi', 'dana', 'pendidikan', 'beneran', 'sengaruh', 'itu', 'di', 'dunia', 'perkuliahan', 'untuk', 'praktikum', 'banyak', 'yang', 'dibatasin', 'dan', 'gaji', 'asprak', 'yang', 'tadinya', 'k', 'jadi', 'k', 'dan', 'ngeliat', 'ini', 'ternyata', 'sebanyak', 'itu', 'ya', 'masalahnya']","['kak', 'efisiensi', 'dana', 'pendidikan', 'benaran', 'sengaruh', 'itu', 'di', 'dunia', 'perkuliahan', 'untuk', 'praktikum', 'banyak', 'yang', 'dibatasin', 'dan', 'gaji', 'asprak', 'yang', 'tadinya', 'ke', 'jadi', 'ke', 'dan', 'melihat', 'ini', 'ternyata', 'sebanyak', 'itu', 'ya', 'masalahnya']",kak efisiensi dana pendidikan benaran sengaruh itu di dunia perkuliahan untuk praktikum banyak yang dibatasin dan gaji asprak yang tadinya ke jadi ke dan melihat ini ternyata sebanyak itu ya masalahnya,0,"kak: 230, efisiensi: 4, dana: 11, pendidikan: 3, benaran: 730, sengaruh: 2038, itu: 17, di: 9, dunia: 368, perkuliahan: 2039, untuk: 10, praktikum: 1045, banyak: 62, yang: 5, dibatasin: 1379, dan: 8, gaji: 108, asprak: 2040, yang: 5, tadinya: 1046, ke: 30, jadi: 19, ke: 30, dan: 8, melihat: 560, ini: 7, ternyata: 415, sebanyak: 1047, itu: 17, ya: 35, masalahnya: 1380","[ 230    4   11    3  730 2038   17    9  368 2039   10 1045   62    5
 1379    8  108 2040    5 1046   30   19   30    8  560    7  415 1047
   17   35 1380    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]"
